StopName,District,Street,X,Y
嘉安公路普惠路,嘉定区,新成路街道,121.22955197144478,31.37070080881416
嘉安公路胜辛路,嘉定区,新成路街道,121.227071609889,31.36887183171809
现龙,嘉定区,新成路街道,121.22353723347541,31.36633105031307
六里桥,嘉定区,嘉定镇街道,121.20977465437095,31.35419399851376
桃园,嘉定区,嘉定镇街道,121.20103571842142,31.346564793376714
沙港桥,嘉定区,嘉定镇街道,121.19564042344331,31.340182793521745
三里桥,嘉定区,安亭镇,121.20256426361908,31.33270386338254
嘉松北路伊宁路,嘉定区,安亭镇,121.20663364425836,31.327815212900678
方泰,嘉定区,安亭镇,121.2125429620614,31.320993024576158
嘉松北路泰顺路,嘉定区,安亭镇,121.2161684823726,31.31675857693389
东赵巷,嘉定区,安亭镇,121.21746838625506,31.310556257108708
马南,嘉定区,安亭镇,121.21735676721256,31.30470840714352
老宅,嘉定区,安亭镇,121.21871746493144,31.289189917104284
嘉松北路曹安公路,嘉定区,安亭镇,121.21449667926085,31.28076205728989
绿苑路曹安公路,嘉定区,安亭镇,121.20700202015868,31.282412368440742
黄渡汽车站,嘉定区,安亭镇,121.20713981401141,31.275322504823894
伊敏河路巴林路,虹口区,曲阳路街道,121.48885577552066,31.28968688092953
上农新村,虹口区,曲阳路街道,121.47831509496774,31.28477494771136
鲁迅公园,虹口区,四川北路街道,121.47779757662387,31.270009641073408
四川北路山阴路,虹口区,四川北路街道,121.47828653894696,31.266731447653285
四川北路横浜桥,虹口区,四川北路街道,121.47936253191115,31.263488947427337
四川北路武进路,虹口区,四川北路街道,121.48005082468757,31.252877585113474
四川北路武昌路,虹口区,北外滩街道,121.48076159362711,31.24940219416354
福州路福建中路,黄浦区,外滩,121.47785369622312,31.235748971642884
人民广场(广东路),黄浦区,南京东路,121.47230117625375,31.232727670337592
淮海中路嵩山路,黄浦区,淮海中路街道,121.47137871203007,31.22581233027797
淮海中路思南路,黄浦区,瑞金二路街道,121.46092902246785,31.22145371833942
淮海中路陕西南路,徐汇区,湖南路街道,121.45321608827055,31.21820666050177
衡山路复兴中路,徐汇区,天平路街道,121.44518395908695,31.21102272268554
衡山路高安路,徐汇区,天平路街道,121.44034433963428,31.204420550181904
龙华(烈士陵园),徐汇区,龙华街道,121.44334658450911,31.176344235494362
龙华,徐汇区,龙华街道,121.44768138269433,31.17330360933819
丰谷路龙恒路,徐汇区,龙华街道,121.45058097260761,31.172062511853543
云锦路丰谷路,徐汇区,龙华街道,121.45339760094934,31.17157311690888
龙兰路丰谷路,徐汇区,龙华街道,121.45172836973443,31.168069119908047
龙华路华容路,徐汇区,龙华街道,121.44819518663508,31.179072763199493
龙华医院,徐汇区,枫林路街道,121.44511669996811,31.188978390259514
宛平南路肇嘉浜路,徐汇区,枫林路街道,121.44069769006937,31.19784342196383
人民广场(福州路),黄浦区,南京东路,121.47131175139295,31.2344531351023
九江路浙江中路,黄浦区,南京东路,121.47367946823388,31.23635184963129
四川北路虬江路,虹口区,四川北路街道,121.47915643074994,31.256321477411838
甜爱路四川北路,虹口区,四川北路街道,121.4791243262658,31.267953338104395
虹口足球场,虹口区,欧阳路街道,121.47491037880451,31.274157662134144
玉田路中山北一路,虹口区,曲阳路街道,121.48026306788977,31.282090683168107
玉田路曲阳路,虹口区,曲阳路街道,121.48748861836881,31.281174306203003
浦泰路邱家港路,青浦区,朱家角镇,121.03438630971415,31.13596345582736
浦泰路西洋淀东路,青浦区,朱家角镇,121.03133276746026,31.13437789785492
淀山湖大道复兴路,青浦区,朱家角镇,121.02635830372306,31.126013333354013
淀山湖大道绿湖路,青浦区,朱家角镇,121.01862426872776,31.12593963180545
绿湖路淀山湖大道,青浦区,朱家角镇,121.01634038039002,31.123829288289777
绿湖路绿舟路,青浦区,朱家角镇,121.01521593689219,31.116597476602163
绿舟路绿湖路,青浦区,朱家角镇,121.01852354547816,31.11498589806576
绿舟路复兴路,青浦区,朱家角镇,121.0220205772747,31.115436870111548
沙淀北路浦泰路,青浦区,朱家角镇,121.03274196874462,31.116299180378455
孟将堂路沙淀北路,青浦区,朱家角镇,121.03204430827827,31.113966205067324
沙淀中路浦泰路,青浦区,朱家角镇,121.03579900749777,31.113688142169007
朱家角站,青浦区,朱家角镇,121.04121058429342,31.10196711542681
绿舟路浦泰路,青浦区,朱家角镇,121.03141700620209,31.116787236406186
盈朱路河家埭村,,,121.04358916911207,31.148630596269005
盈朱路周荡村,,,121.05421427509984,31.15031807086636
港周路管家埭村,,,121.05797555186125,31.148458809463214
港周路山海桥村,,,121.05961482321901,31.142709321199565
港周路归园,青浦区,朱家角镇,121.05880108235752,31.13485376832395
港周路课植园路,青浦区,朱家角镇,121.05854696327984,31.118799866819533
课植园路珠湖路,青浦区,朱家角镇,121.04819714907403,31.116497430146072
浦祥路珠杨路,青浦区,朱家角镇,121.04090389997734,31.108149370751388
沙家埭路珠杨路,青浦区,朱家角镇,121.04040661034038,31.104246646599815
余姚1组,浦东新区,书院镇,121.82108231681576,30.99502180365777
余姚4组,浦东新区,书院镇,121.82179777724251,30.999483511262433
余姚22组,浦东新区,书院镇,121.82256543263645,31.00321575122768
唐港,浦东新区,书院镇,121.82807354024263,31.00299823257463
新村河,浦东新区,书院镇,121.83184318789543,31.002321668166406
余姚6组,浦东新区,书院镇,121.83060436681382,30.998398680148206
余姚老村委,浦东新区,书院镇,121.83140054284424,30.996520272410642
余姚村,浦东新区,书院镇,121.83700684587099,30.99395509838447
余姚17组,浦东新区,书院镇,121.83881256837574,30.990869182769664
临时站1,浦东新区,书院镇,121.8403970256037,30.983907134115228
东大公路万松路,浦东新区,书院镇,121.84649686588718,30.98082352253406
丽正路万松路,浦东新区,书院镇,121.85032038020749,30.984052908193984
丽正路五尺沟桥,浦东新区,书院镇,121.85823654089464,30.982650797944054
老芦公路新鹏路,浦东新区,书院镇,121.86312311201291,30.98328308439635
新欣路老芦公路,浦东新区,书院镇,121.86504840540573,30.986775454292648
新欣路新府路,浦东新区,书院镇,121.86847252665747,30.98581808163182
新鹏路老芦公路,浦东新区,书院镇,121.8623335659663,30.983807741917005
新鹏支路丽正路,浦东新区,书院镇,121.85994094991874,30.983043961953218
海湾,奉贤区,海湾镇,121.51163264664847,30.818756127414055
海湾路金汇塘路,奉贤区,海湾镇,121.51447235271492,30.820230463513404
阳光海岸,奉贤区,海湾镇,121.513135464085,30.82357575740743
海湾路海马路,奉贤区,海湾镇,121.5121117069822,30.826071404338702
招商海廷西门,奉贤区,海湾镇,121.51187149962199,30.830560177791188
招商海廷东门,奉贤区,海湾镇,121.51664076518536,30.832356783551244
新港村委会,奉贤区,海湾镇,121.5189264120981,30.833274660887998
奉炮公路人民塘路,奉贤区,海湾镇,121.52154794810207,30.835560581752514
上师大奉贤校区东门,奉贤区,海湾镇,121.51763537561322,30.84157634292056
海泉路奉炮公路,奉贤区,海湾镇,121.51379497292116,30.844937543408594
应用技术大学南门,奉贤区,海湾镇,121.50684892783157,30.841833111431534
海泉路海湾路,奉贤区,海湾镇,121.50246649776727,30.839889226500674
海湾路奉柘公路,奉贤区,海湾镇,121.49873391714618,30.84245960890804
应用技术大学北门,奉贤区,柘林镇,121.50196116458864,30.846217111146515
佳源广场,奉贤区,柘林镇,121.50917430188608,30.851816229379683
海湾村委会,奉贤区,柘林镇,121.50625031659736,30.85975906967691
金海公路兴裕路,奉贤区,柘林镇,121.50456388975435,30.864981064214835
金海公路新林东路,奉贤区,柘林镇,121.50070618291868,30.87608513648263
金海馨苑西门,奉贤区,柘林镇,121.49874536565417,30.885503780495778
金海公路平庄公路,奉贤区,南桥镇,121.49756648512341,30.89326870553635
金海公路红旗港路,奉贤区,南桥镇,121.49683855671128,30.897031317014193
金海公路光建路,奉贤区,南桥镇,121.49453368973955,30.904099252835618
南港路金海公路,奉贤区,南桥镇,121.49053858899573,30.91349575445334
南港路百富路,奉贤区,南桥镇,121.48852142928173,30.913068987721434
百秀路望园南路,奉贤区,南桥镇,121.48542921946338,30.91596210299477
公交南港路站,奉贤区,南桥镇,121.49188944226088,30.913247940928258
金海公路万众路,奉贤区,南桥镇,121.49372053058504,30.906981119058823
长临路共康四村,静安区,彭浦新村街道,121.43285233162455,31.317273870897097
长临路共康路,静安区,彭浦新村街道,121.43247444550855,31.319447474114035
共康路地铁站,静安区,彭浦新村街道,121.44296029815614,31.319452729232435
共和新路汾西路,静安区,彭浦新村街道,121.44380872363402,31.3144082903297
长临路临汾路,静安区,彭浦新村街道,121.43347480768927,31.313678201652323
东翔路,浦东新区,祝桥镇,121.80536450046645,31.09856220790655
东海镇,浦东新区,祝桥镇,121.80471221917784,31.095173963786216
盐朝公路悦目路,浦东新区,祝桥镇,121.80119698100965,31.09451630730655
新东村竞星7组,浦东新区,祝桥镇,121.80091469679238,31.09005733502033
悦目路金家路,浦东新区,祝桥镇,121.8035122955359,31.083967190508513
悦目路下盐路,浦东新区,祝桥镇,121.80413416624728,31.07923494444454
悦目路新如路,浦东新区,祝桥镇,121.80440003132841,31.07645098647053
悦目路周家宅路,浦东新区,祝桥镇,121.80508288141388,31.073836663010496
姚家庙,浦东新区,祝桥镇,121.80729346958402,31.070825273062482
现代农业园区,浦东新区,祝桥镇,121.81159103660472,31.07096792856022
东港公路姚家庙,浦东新区,祝桥镇,121.81996618292237,31.071069393673856
义泓村6组,浦东新区,祝桥镇,121.82271407591526,31.072684634102092
义泓村3组,浦东新区,祝桥镇,121.8288807232552,31.07429230272745
义泓村2组,浦东新区,祝桥镇,121.83423619787582,31.07561249833045
义泓村村委,浦东新区,祝桥镇,121.83305292134393,31.079163299029485
义泓村果园1组,浦东新区,祝桥镇,121.83075268752427,31.084043266363594
汉高路果园桥,浦东新区,祝桥镇,121.82778665561823,31.08971152462874
祝桥镇果园村村委,浦东新区,祝桥镇,121.8263898631421,31.092363412395468
义泓村果园7组,浦东新区,祝桥镇,121.82446964545058,31.09598677141065
盐朝公路汉高路,浦东新区,祝桥镇,121.82197696857747,31.09952110861896
盐朝公路同强北路(路庄),浦东新区,祝桥镇,121.81485800750188,31.097676840697726
盐朝公路敬老院(招呼站),浦东新区,祝桥镇,121.81269562116678,31.097131163746347
盐朝公路同兴路,浦东新区,祝桥镇,121.80881508456062,31.0961306831976
银飞路D港公交枢纽站,浦东新区,南汇新城镇,121.89901815158407,30.917069152999584
沪城环路银飞路,浦东新区,南汇新城镇,121.89737639160403,30.919043027059764
沪城环路杞青路,浦东新区,南汇新城镇,121.89985094719245,30.92269675871699
临港大道沪城环路,浦东新区,南汇新城镇,121.90577040296718,30.926473164489597
环湖西三路临港大道,浦东新区,南汇新城镇,121.918814659053,30.913880052356102
雪绒花路夏栎路,浦东新区,南汇新城镇,121.91509810900205,30.911583629412398
钦州南路桂江路,徐汇区,康健新村街道,121.40235675691656,31.15698980343532
钦州南路桂林路,徐汇区,康健新村街道,121.41355176088439,31.159675507589323
宜山路中山西路,徐汇区,田林街道,121.42269953183595,31.185815485092494
宜山路蒲汇塘路,徐汇区,徐家汇街道,121.42445966149869,31.18933475509534
南丹路宜山路,徐汇区,徐家汇街道,121.42702030378213,31.19146688699021
南丹路文定路,徐汇区,徐家汇街道,121.43016451705542,31.19078952884208
宛平路衡山路,徐汇区,天平路街道,121.43899669454873,31.20113670108532
宝庆路淮海中路,徐汇区,湖南路街道,121.44527496682316,31.213482726596013
华山路延安中路,静安区,静安寺街道,121.44159368613238,31.221102887175125
胶州路北京西路,静安区,静安寺街道,121.43960263301996,31.22850272557122
胶州路康定路,静安区,江宁路街道,121.43680822655293,31.234503024805406
胶州路余姚路,静安区,曹家渡街道,121.43551243536402,31.236643863309297
陕西北路安远路,普陀区,长寿路街道,121.43775534070544,31.244200240955106
江宁路澳门路,普陀区,长寿路街道,121.43704052281426,31.24810624924752
光新路中山北路,普陀区,宜川路街道,121.42705186420896,31.254664225719008
石泉路汉阴路,普陀区,石泉路街道,121.4238982586338,31.253871678442227
旬阳路华池路,普陀区,石泉路街道,121.42031544992594,31.255271159218914
铜川路府村路,普陀区,石泉路街道,121.41095044770404,31.25465492674719
真华南路礼泉路,普陀区,真如镇街道,121.40618141049123,31.257185506428826
新村路真华路,普陀区,万里街道,121.40494768114947,31.270912146761518
新村路真金路,普陀区,万里街道,121.40133558449661,31.270980250159976
富水路万里小区,普陀区,万里街道,121.39624890105027,31.274556497083502
华池路旬阳路,普陀区,石泉路街道,121.42171503008855,31.25723675220344
汉阴路石泉路,普陀区,石泉路街道,121.42437179615,31.255386567850696
新闸路延平路,静安区,曹家渡街道,121.4374690798189,31.22880279913792
常熟路淮海中路,徐汇区,湖南路街道,121.44405075970444,31.216657755917517
衡山路宛平路,徐汇区,天平路街道,121.43730018565958,31.200451051264015
虹桥路恭城路,徐汇区,徐家汇街道,121.4310106068469,31.19519357475126
宜山路虹桥路,徐汇区,徐家汇街道,121.42670264458259,31.193382524723617
虹漕南路钦州南路,徐汇区,康健新村街道,121.40943687763895,31.157540089400435
浦北路桂江路,徐汇区,康健新村街道,121.40575230348341,31.15285292557781
浦江路兰坪路,闵行区,江川路街道,121.4191332240551,30.999490341996676
兰坪路华坪路,闵行区,江川路街道,121.41605059031609,31.00346825603355
兰坪路江川路,闵行区,江川路街道,121.41431266797552,31.00681092899839
鹤庆路兰坪路,闵行区,江川路街道,121.41172322378952,31.010370063362934
鹤庆路金平路,闵行区,江川路街道,121.4087482617283,31.009765758038007
鹤庆路瑞丽路,闵行区,江川路街道,121.40519553550973,31.00904871878326
瑞丽路东川路,闵行区,江川路街道,121.40296358750982,31.010982952298555
瑞丽路景谷路,闵行区,江川路街道,121.40205213809085,31.01336835697038
瑞丽路凤庆路,闵行区,颛桥镇,121.39919301854567,31.020771646670358
中春路银春路,闵行区,颛桥镇,121.39619104029651,31.031569336508067
中春路北松公路,闵行区,颛桥镇,121.39331260128733,31.041199104542876
中春路元江路,闵行区,颛桥镇,121.39103679287071,31.04603884588406
中春路鑫都路,闵行区,颛桥镇,121.38727267830102,31.054037610097073
中春路联农路,闵行区,颛桥镇,121.38515248264719,31.058544054713156
中春路颛兴路,闵行区,颛桥镇,121.38112666212996,31.066381031448795
中春路光华路,闵行区,颛桥镇,121.37892615604575,31.07084210252207
中春路申南路,闵行区,颛桥镇,121.37751118127885,31.074298272361272
中春路金都路,闵行区,颛桥镇,121.37527893702656,31.08022785388037
中春路银都路,闵行区,颛桥镇,121.37209985038973,31.088164456887625
中春路申北路,闵行区,颛桥镇,121.37050856655466,31.090979550830703
中春路沁春路,闵行区,莘庄镇,121.36844893194709,31.094699761830228
西环路莘谭路,闵行区,莘庄镇,121.36322141964058,31.106941385900708
西环路莘沥路,闵行区,莘庄镇,121.36186925534999,31.110146414837743
疏影路西环路,闵行区,莘庄镇,121.35789889859589,31.120738184082274
疏影路东闸路,闵行区,莘庄镇,121.36120132450947,31.121666002437777
疏影路七莘路,闵行区,莘庄镇,121.36424351777302,31.122482522417844
秀文路园文路,闵行区,莘庄镇,121.36097741732891,31.124762623593536
秀涟路黎安路,闵行区,莘庄镇,121.35655970383833,31.12675688659196
秀涟路黎康路,闵行区,莘庄镇,121.35480453578788,31.13020867848962
顾戴路秀波路,闵行区,莘庄镇,121.35544922398431,31.131955749096292
秀波路顾戴路,闵行区,莘庄镇,121.35781601710183,31.132558891932028
秀波路秀涟路,闵行区,莘庄镇,121.35774668457404,31.12623041649528
七莘路黎安路,闵行区,莘庄镇,121.36426413218389,31.126572272003084
西环路莘北路,闵行区,莘庄镇,121.36059909438441,31.112492860475225
建设路沪闵路,闵行区,江川路街道,121.42123857601447,31.001603208624868
浦江路沪闵路,闵行区,江川路街道,121.42204672690319,31.000250869817247
银春路终点站,闵行区,马桥镇,121.38699900447446,31.028824377565883
革新村,闵行区,浦江镇,121.56518168976642,31.08267968815358
赵家宅,闵行区,浦江镇,121.56135302143643,31.082804489710014
召楼酒厂,闵行区,浦江镇,121.55163526629921,31.079873409354526
召稼楼古镇,闵行区,浦江镇,121.54442596967549,31.077135917722853
沈杜公路联胜路,闵行区,浦江镇,121.53787548410347,31.07434115943787
沈杜公路召楼路,闵行区,浦江镇,121.52915283621343,31.071036871741462
三鲁公路沈杜公路,闵行区,浦江镇,121.52246785157183,31.066157076732722
沈杜公路三鲁公路,闵行区,浦江镇,121.52190506544892,31.06536000640275
沈杜公路兴达路,闵行区,浦江镇,121.51289468062103,31.06332592048439
沈杜公路昌达路,闵行区,浦江镇,121.5097868839138,31.062579346398948
沈杜公路浦星公路,闵行区,浦江镇,121.50657460080102,31.061782381589463
浦锦南路浦放路,闵行区,浦江镇,121.49809274349462,31.055878522408495
放鹤路龙吴路,闵行区,吴泾镇,121.46032074986151,31.051599624257364
放鹤路虹梅南路,闵行区,吴泾镇,121.44712663138618,31.049581352436938
放鹤路莲花南路,闵行区,吴泾镇,121.43300497917755,31.04747172670257
放鹤路吴河路,闵行区,吴泾镇,121.42553052459797,31.04718145333145
放鹤路都园路,闵行区,颛桥镇,121.4178076230158,31.047242162321574
放鹤路北吴路,闵行区,颛桥镇,121.40925538173778,31.046644465153964
沪闵路放鹤路,闵行区,颛桥镇,121.40564960665985,31.04510579522738
沪闵路金塔路,闵行区,颛桥镇,121.40751191107874,31.040424245869644
金阳路沪闵路,闵行区,颛桥镇,121.41335107102603,31.038763523357037
金阳路都市路,闵行区,颛桥镇,121.41531575689555,31.039612489084035
都市路金阳路,闵行区,颛桥镇,121.41829809989694,31.03635393071852
都市路灯辉支路,闵行区,颛桥镇,121.41999337185746,31.03261673254129
剑川路沪闵路,闵行区,颛桥镇,121.41167970763162,31.027528970100736
安宁路剑川路,闵行区,颛桥镇,121.40970222055874,31.028683150747938
放鹤路沪闵路,闵行区,颛桥镇,121.40620176132441,31.046176375979837
沈杜公路浦锦南路,闵行区,浦江镇,121.49866950006185,31.059650079914714
沈杜公路鹤坡路,闵行区,浦江镇,121.52299738219902,31.068626095090014
雪野路沂南路,浦东新区,南码头路街道,121.50109452026352,31.198496583936254
世博村路沂南路,浦东新区,南码头路街道,121.50242324413614,31.19903428248011
世博村路华丰路,浦东新区,南码头路街道,121.50226186016079,31.196724937881918
雪野路华丰路,浦东新区,南码头路街道,121.4994620434541,31.193845999065253
浦东南路上南路,浦东新区,周家渡街道,121.49185676262196,31.18096865506559
上南路国展路,浦东新区,周家渡街道,121.48951211372231,31.183862189724746
博成路周家渡路,浦东新区,上钢新村街道,121.48474696325023,31.18620686846308
长清北路枢纽站,浦东新区,上钢新村街道,121.47901485467966,31.186985738528826
长清北路国展路,浦东新区,上钢新村街道,121.48004869472659,31.18392526529593
国展路周家渡路,浦东新区,上钢新村街道,121.48631577490781,31.183214010778006
新环西路笋心路,浦东新区,新场镇,121.63642423181389,31.020125455662352
新环西路新环南路,浦东新区,新场镇,121.6360839608771,31.017586468554537
新奉公路石笋街,浦东新区,新场镇,121.64035675004523,31.023283376805722
新奉公路沪南公路,浦东新区,新场镇,121.63873190857956,31.028838738733818
申江南路沪南公路,浦东新区,新场镇,121.64996131268495,31.03308315299763
申江南路(新桥),浦东新区,新场镇,121.6487997578937,31.041001615543156
申江南路航三路,浦东新区,新场镇,121.64631253135005,31.048857433784704
申江南路(仁义),浦东新区,新场镇,121.64286293040811,31.055439526378528
申江南路坦仁路,浦东新区,新场镇,121.64182233611844,31.059531903899533
申江南路下盐路,浦东新区,新场镇,121.64189132096497,31.070402557570542
申江南路,浦东新区,新场镇,121.64250184651993,31.07586642669399
申江南路古博路,浦东新区,新场镇,121.64292153938167,31.08310561669508
申江南路陆北路,浦东新区,周浦镇,121.64107962830708,31.095002976814595
申江南路蓝靛路,浦东新区,周浦镇,121.6396654493296,31.1008839919709
周祝公路申江南路,浦东新区,周浦镇,121.63892793667395,31.109300503143817
周祝公路周浦建设路,浦东新区,周浦镇,121.65017655677528,31.10975407099211
周祝公路窑港路,浦东新区,周浦镇,121.65961169805827,31.11107686517529
周祝公路六奉公路,浦东新区,周浦镇,121.67160618282176,31.11365250118384
周祝公路鹿川路,浦东新区,川沙新镇,121.6837360505886,31.116397254287282
周祝公路南六公路,浦东新区,川沙新镇,121.69551673151086,31.11875860694446
周祝公路智源路,浦东新区,川沙新镇,121.7071320865651,31.12045839286886
周祝公路大川公路,浦东新区,川沙新镇,121.71723407049157,31.12279305782182
普新路周祝公路,浦东新区,川沙新镇,121.73322283251477,31.125145522143278
普新路新浜路,浦东新区,川沙新镇,121.73225460385835,31.13072498082294
普新路普储路,浦东新区,川沙新镇,121.73092651980603,31.136438622041318
普新路储七路,浦东新区,川沙新镇,121.72919975645031,31.141111151227552
储七路储胡环路,浦东新区,川沙新镇,121.72484793330281,31.140793393585145
吴店路储七路,浦东新区,川沙新镇,121.72089255607656,31.140896704403126
吴店路吴店支路,浦东新区,川沙新镇,121.71870196472052,31.144659790438844
吴店路吴七路,浦东新区,川沙新镇,121.71703208503757,31.148461473928982
吴店路普吴路,浦东新区,川沙新镇,121.715683017437,31.15212797705237
川六公路普庆路,浦东新区,川沙新镇,121.71397638775406,31.15565902378882
川六公路川图路,浦东新区,川沙新镇,121.71198206148048,31.16052281836887
川六公路川展路,浦东新区,川沙新镇,121.70856332610501,31.168036204241453
川沙路川展路,浦东新区,川沙新镇,121.70176629635104,31.167095157521853
川沙路迎宾大道,浦东新区,川沙新镇,121.70040098520272,31.170255573325605
川沙路川周公路,浦东新区,川沙新镇,121.69804485381515,31.17771439013567
川沙路平川路,浦东新区,川沙新镇,121.69643678084893,31.184185664627286
川沙路翔川路,浦东新区,川沙新镇,121.69544599364629,31.188262216472413
华夏东路川沙首末站,浦东新区,川沙新镇,121.70033741007553,31.201884795256145
川展路川沙路,浦东新区,川沙新镇,121.70303656642794,31.16661654403532
川展路川六公路,浦东新区,川沙新镇,121.70771735147508,31.168045310309825
周祝公路棋杆路,浦东新区,周浦镇,121.66538343248726,31.111948373059562
申江南路产业路,浦东新区,周浦镇,121.64061934059798,31.095536431633857
沪南公路申江南路,浦东新区,新场镇,121.64886838010266,31.032002737897674
上海浦东国际机场1号航站楼,浦东新区,祝桥镇,121.79926063467204,31.153019245703035
2号航站楼,浦东新区,祝桥镇,121.80296346078136,31.150413853498506
启航路海天五路(当局楼),浦东新区,祝桥镇,121.79436163803786,31.165773731709404
海天三路启航路,浦东新区,祝桥镇,121.79091300825732,31.169272695353538
海天三路护航路,浦东新区,祝桥镇,121.78676972876477,31.16811537659459
护航路机场大道,浦东新区,祝桥镇,121.7842925509016,31.17308149894217
航全路机场大道,浦东新区,祝桥镇,121.77230168984194,31.170153386225625
航全路基地二路,浦东新区,祝桥镇,121.7741438525617,31.165253717510385
川汇三路施新路(河滨西路卡口),浦东新区,祝桥镇,121.77261667687543,31.152016125462296
萧山路闻居路,浦东新区,祝桥镇,121.77267211520818,31.135878764296958
金闻路闻居路,浦东新区,祝桥镇,121.76469696459691,31.13194927447384
祝潘公路川南奉公路,浦东新区,祝桥镇,121.75979419239114,31.1274967228209
祝潘公路千汇路,浦东新区,祝桥镇,121.75432673531287,31.126705883017113
南祝路祝潘公路,浦东新区,祝桥镇,121.75188338519492,31.1237638283001
南祝路周祝公路(祝桥),浦东新区,祝桥镇,121.75340372580794,31.11928765262733
南祝路祝城路,浦东新区,祝桥镇,121.75286219895007,31.109460911004913
南祝路卫亭路,浦东新区,祝桥镇,121.75473297838525,31.10353674368289
南祝路盐朝公路(盐仓),浦东新区,祝桥镇,121.75769660020168,31.08833538696206
南祝路拱极路,浦东新区,惠南镇,121.75885245205806,31.05461215464587
人民东路南祝路,浦东新区,惠南镇,121.76008986130338,31.051549546347015
南汇汽车站,浦东新区,惠南镇,121.75906719284939,31.048117013284944
南祝路人民东路,浦东新区,惠南镇,121.75849434205027,31.05209943554123
机场大道航飞路(航油站),浦东新区,祝桥镇,121.77304372522698,31.170830751995602
上海浦东国际机场,浦东新区,祝桥镇,121.79921053499812,31.152841256608667
南祝公路周祝公路,浦东新区,祝桥镇,121.75351780296613,31.119278689607043
千汇路南祝公路,浦东新区,祝桥镇,121.75696094285532,31.12444606654571
机场保税区,浦东新区,祝桥镇,121.77287044862516,31.13539321660583
河滨西路卡口,浦东新区,祝桥镇,121.77276990073956,31.152037261804562
东方航空,浦东新区,祝桥镇,121.77404467860642,31.165522478530978
航油站,浦东新区,祝桥镇,121.77315188351173,31.17086284104182
海关仓库,浦东新区,祝桥镇,121.7842184129907,31.17306241166017
交通队,浦东新区,祝桥镇,121.78675469871828,31.16812235232577
当局楼,浦东新区,祝桥镇,121.7945300358153,31.165396189140754
上海浦东国际机场2号航站楼,浦东新区,祝桥镇,121.80279502208747,31.150908304074704
浦北路柳州路,徐汇区,康健新村街道,121.42191974442494,31.16000482588168
浦北路桂林路,徐汇区,康健新村街道,121.41809538533143,31.15749232632446
浦北路桂林西街,徐汇区,康健新村街道,121.41213204709716,31.154530237479708
沪闵路虹漕南路,徐汇区,康健新村街道,121.4121756855734,31.14757193191423
虹梅南路梅陇路,闵行区,梅陇镇,121.41100074835654,31.136692999967842
上中西路凌云路,徐汇区,凌云路街道,121.41508336268515,31.133996244919185
上中西路龙州路,徐汇区,凌云路街道,121.41917049170969,31.135621919295993
上中西路老沪闵路,徐汇区,凌云路街道,121.4252983875976,31.137320713292166
上海中学,徐汇区,长桥街道,121.43500379961665,31.140014187871675
龙川路罗香路,徐汇区,长桥街道,121.43765216011812,31.139776784510374
罗秀路龙川路,徐汇区,长桥街道,121.44092257641442,31.135472989007045
罗秀路龙吴路,徐汇区,长桥街道,121.44670606803435,31.137031567766815
徐浦大桥,徐汇区,华泾镇,121.45103780733355,31.12991872015082
济阳路凌兆路,浦东新区,三林镇,121.48607745672034,31.14163587553379
上浦路济阳路,浦东新区,东明路街道,121.48551401312453,31.14690540807842
上浦路长清路,浦东新区,东明路街道,121.49092219106745,31.148114857926974
灵岩南路凌兆路,浦东新区,东明路街道,121.49482539382586,31.145988673387787
凌兆路上南路,浦东新区,东明路街道,121.50148417663401,31.148006541659523
上南路三林路,浦东新区,东明路街道,121.50397107883047,31.14808090604677
永泰路上南路,浦东新区,东明路街道,121.51237231659812,31.141549997970564
永泰路环林西路,浦东新区,东明路街道,121.51545285091959,31.142968055259434
环林西路永泰路,浦东新区,东明路街道,121.51677922971734,31.144858798890894
三林路环林西路,浦东新区,东明路街道,121.51565414696988,31.147680124853785
东明路永泰路,浦东新区,东明路街道,121.51955840087133,31.14756112201419
泰环路永泰路,浦东新区,东明路街道,121.52405748213405,31.144880779001785
春延路环林西路,浦东新区,东明路街道,121.5177899066691,31.141968173564432
春延路三林城,浦东新区,东明路街道,121.5163530921984,31.141075611591422
环林西路春延路,浦东新区,东明路街道,121.51906619460999,31.14221959564655
龙吴路罗秀路,徐汇区,长桥街道,121.44933284076211,31.135691864716552
罗香路长桥路,徐汇区,长桥街道,121.43605408513434,31.137612211801017
闸殷路军工路,杨浦区,殷行街道,121.52498225364498,31.338640106088423
军工路临江码头,杨浦区,殷行街道,121.53005621175974,31.339667875131685
军工路东方国际水产中心,杨浦区,殷行街道,121.5379079986624,31.33354698880834
军工路殷行路,杨浦区,殷行街道,121.54157950812574,31.329233753913343
军工路陆丁巷,杨浦区,殷行街道,121.54184435174757,31.32766490014778
森林公园,杨浦区,殷行街道,121.54090919871328,31.323175509381404
军工路嫩江路,杨浦区,殷行街道,121.54112216773386,31.318500718579525
军工路民星路,杨浦区,殷行街道,121.54151948671407,31.315576688187427
民星路中原路,杨浦区,五角场镇,121.53147374445203,31.313605964919088
长海医院,杨浦区,五角场镇,121.5217037897249,31.31171619759171
长海路黑山路,杨浦区,五角场镇,121.51784284395542,31.31170854570592
国和路政立路,杨浦区,五角场镇,121.51497915372425,31.310458947498983
五角场(翔殷路),杨浦区,五角场街道,121.51281932527438,31.302703779061073
